s_id,lastname,firstname,birthyear,sex,nationality,last_club,pb,results
4074817,MATTINA,Francois,1989,M,BEL,Liege Mosan,56.23,t
4012104,CLAESEN,Tijs,2002,M,BEL,Zwemclub De Kimpel Bilzen,56.23,t
4984902,DEKIMPE,Dries,2004,M,BEL,Tiense Regio United Swimming Team,56.23,t
4074692,PAREYNS,Maarten,1988,M,BEL,Zwemclub Tremelo,56.24,t
4804387,TIMMERMANS,Matias,1988,M,BEL,Shark,56.24,t
4729485,LEMAIRE,Arne,1999,M,BEL,AART-Lorelei-Zwemvereniging,56.24,t
4439686,VAN DEN BROECK,Brent,2000,M,BEL,Zwemclub Tremelo,56.25,t
4788718,HOLLEVOET,Robbe,2002,M,BEL,Temse Schelde Zwemmers,56.25,t
5200816,JONCKHEERE,Emile,2007,M,BEL,Zwemclub De Dolfijnen Middelke,56.25,t
5356230,VERBEELEN,Luca,2008,M,BEL,Longchamp Swimming Club Uccle,56.25,t
4804816,SABBE,Steven,1991,M,BEL,Ursus Zwemklub Zwevegem,56.26,t
4307675,VAN MERHAEGHE,Tim,1994,M,BEL,Oudenaardse Zwemclub,56.26,t
4200101,CRIKEMANS,Tobias,1996,M,BEL,Groot Beverse Zwemclub,56.26,t
4305953,ISTAS,Egon,1996,M,BEL,Zwemclub Tremelo,56.26,t
4617124,SONNAERT,Lars,1999,M,BEL,Swimming Team Waasland,56.26,t
4309061,TILMAN,Martin,1998,M,BEL,Tiense Zwemmers,56.26,t
4804873,DE CRAEMER,Jeroen,1988,M,BEL,Zwemclub Tieltse Zeeduivels,56.27,t
4804412,VAN DEYNSE,David,1989,M,BEL,Be Optimal In Action @ Sport,56.27,t
4098766,DEJAIVE,Laurent,1986,M,BEL,Ecole Seraing Natation,56.28,t
4139875,NEEFS,Geoffrey,1992,M,BEL,Cercle Royal De Natation De Br,56.28,t
5336510,DEFOIN,Steven,1996,M,BEL,Sint-Truidense Zwemclub,56.28,t
4954148,SUTERA,Livio,2005,M,BEL,Barracuda Club Saint-Ghislain,56.28,t
4804346,CAENEPEEL,David,1986,M,BEL,Genker Zwemvereniging Neptunus,56.29,t
4303664,SERURIER,Matthieu,1981,M,BEL,Ecole De Natation Waremmienne,56.29,t
4293652,ZUNDERT van,Marijn,1994,M,BEL,Zwemclub Brabo Antwerpen,56.29,t
4725870,AMBROES,Benjamin,1998,M,BEL,Royal Brussels Poseidon,56.29,t
5447964,PINTO COECHO,Chesz,2004,M,BEL,Belgium,56.29,t
5349885,EECKHOUT,Sieben,2006,M,BEL,Bruinvissen Diksmuide,56.29,t
4491285,HUYGH,Elias,2000,M,BEL,Swimming Team Zennevallei,56.30,t
5126778,DESMET,Leendert,2006,M,BEL,Torhoutse Zwemklub Thor,56.30,t
5139107,WARNON,Kervens,2004,M,BEL,Swimming Club Zaventem,56.31,t
5279325,SEEUWS,Lander,2006,M,BEL,Zwemclub De Kikkertjes Ninove,56.31,t
4804656,DENS,Joachim,1990,M,BEL,Geelse Sportvereniging Zwemmen,56.32,t
5096418,VAN HOOF,Daan,2005,M,BEL,Leuven Aquatics,56.32,t
4170690,VANHOUTTEGHEM,Dikenson,1989,M,BEL,Koninklijke Kortrijkse Zwemkri,56.33,t
4307003,ROBEYNS,Davy,1990,M,BEL,Lokerse Zwemvereniging,56.33,t
4305093,DE SCHUTTER,Hannes,1998,M,BEL,Shark,56.33,t
4754000,BOONEN,Fabian,2001,M,BEL,Zwemclub Brabo Antwerpen,56.33,t
5167329,AUGUSTIJNS,Sam,2007,M,BEL,Nijlense Zwemclub,56.33,t
5211683,SZEWKO,Artur,2008,M,BEL,Zwemclub Brabo Antwerpen,56.33,t
4185211,TUTS,Geert,1977,M,BEL,Zwemclub ZIOS Liedekerke,56.34,t
4189437,LAHAYE,Christophe,1981,M,BEL,Val De Mehaigne Natation Wanze,56.34,t
4804421,DEWILDE,Sven,1988,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,56.34,t
4074818,MEUNIER,Bertrand,1991,M,BEL,Cercle Royal De Natation De Huy,56.34,t
4074320,MARTENS,Jan,1988,M,BEL,First (Flanders Inter Regio Sw,56.35,t
4200021,MICHELS,Laurens,1995,M,BEL,Zoro,56.35,t
4307174,SEUNTIENS,Hans,1984,M,BEL,Kempisch Swimming Team,56.35,t
4954141,KENIS,Joren,2004,M,BEL,Zwemclub Geel,56.35,t
4074940,BREDA,Andreas,1989,M,BEL,Ursus Zwemklub Zwevegem,56.36,t
5251255,HAEST,Jelle,2001,M,BEL,Arendonkse Zwemvereniging,56.36,t
4804932,LANKERS,Joris,1984,M,BEL,Shark,56.38,t
4804566,UYTTERSPROT,Bryan,1992,M,BEL,Flanders Coast Swimmingteam,56.38,t
5062837,DE COOMAN,Francois-Clement,2004,M,BEL,Cercle Royal De Natation Arlonais,56.38,t
4826079,LECLERCQ,Justin,2004,M,BEL,Charleroi Helios Aqua Team,56.38,t
4632422,PEETERS,Jeff,1992,M,BEL,Barracuda Club Saint-Ghislain,56.39,t
4805160,MISSAIR,Loic,1993,M,BEL,Chaudfontaine Thermale Natatio,56.39,t
4437284,VASTMANS,Wout,1999,M,BEL,Zwemvereniging De Meerkoet Bre,56.39,t
4303544,FRIANT,Kevin,1985,M,BEL,Swimming Club Strombeek-Grimbe,56.40,t
4262633,DUBUFFET,Robin,1996,M,BEL,Flipper Natation Club Saint-Ge,56.40,t
4779065,DE BLEECKER,Thomas,2001,M,BEL,Zwemclub Lorelei Londerzeel,56.40,t
4737921,THIJS,Lucas,2000,M,BEL,Zwemclub Geel,56.40,t
5253939,LOOS,Hannes,2006,M,BEL,Arvicola Zwemclub Kalmthout,56.40,t
5112667,VAN DEN BOSSCHE,Stan,2007,M,BEL,Zwemclub Brabo Antwerpen,56.40,t
4134545,SERVAIS,Cyril,1991,M,BEL,Liege Mosan,56.41,t
4437293,DE WULF,Lars,1997,M,BEL,Swimming Club Strombeek-Grimbe,56.41,t
4306948,RANALLO,Vincent,1997,M,BEL,Koninklijke Landense Sportvereniging Zwemmen,56.41,t
4427718,LOGGHE,Nicolas,2000,M,BEL,Gold Swimming Team,56.41,t
5009534,VAN LOOVEREN,Alvar,2003,M,BEL,Zwemclub Brabo Antwerpen,56.41,t
5281044,NIJSKENS,Karel,2007,M,BEL,Zwemclub Brabo Antwerpen,56.41,t
4805406,BIESMANS,Nils,1991,M,BEL,Zwemclub Tremelo,56.42,t
4296012,GROSDENT,Thomas,1992,M,BEL,Cercle De Natation Sportcity W,56.42,t
4397980,BELSACK,Thomas,1995,M,BEL,Club Marsouins Ath,56.42,t
4905580,AWOUTERS,Pieter,2002,M,BEL,Genker Zwemvereniging Neptunus,56.42,t
4046724,RYCKEMAN,Brian,1984,M,BEL,Koninklijke Brugse Zwem- & Red,56.43,t
4989531,DE CONINCK,Lukas,2000,M,BEL,Zoro,56.43,t
4894187,MESKENS,Tom,2002,M,BEL,Swimming Club Wauterbos Rode,56.43,t
4828066,LIECKENS,Nolan,2003,M,BEL,Nijlense Zwemclub,56.43,t
4804592,VANALDERWELT,Clement,1991,M,BEL,Royal Dauphins Mouscronnois,56.44,t
4074512,MARIEN,Philippe,1991,M,BEL,Shark,56.44,t
4733315,DECERF,Thomas,1997,M,BEL,Royal Verviers Natation,56.44,t
4989605,HOLLEVOET,Quinten,2004,M,BEL,Temse Schelde Zwemmers,56.44,t
5167330,FLORUS,Berne,2005,M,BEL,Shark,56.44,t
4804926,DRIESEN,Ruben,1985,M,BEL,Peltse Zwemclub,56.45,t
4225683,WINDELS,Tom,1988,M,BEL,Deerlijkse Zwemvereniging,56.45,t
4295907,DE JONGHE,Arno,1996,M,BEL,Zwemclub Brabo Antwerpen,56.45,t
5082418,LUBANSU,N'Landu,2003,M,BEL,Longchamp Swimming Club Uccle,56.45,t
5139131,SIAS,Simone,2005,M,BEL,Perron,56.45,t
4272298,VERSTRAETE,Joeri,1994,M,BEL,Bruinvissen Diksmuide,56.46,t
4304684,BRINGMANS,Levie,1998,M,BEL,Swimming Team Tienen,56.46,t
4878969,VAN EETVELDE,Kasper,2003,M,BEL,Arvicola Zwemclub Kalmthout,56.46,t
5010432,STAPPERS,Finn,2005,M,BEL,Peltse Zwemclub,56.46,t
4842157,BERTUZZI,Gabriel,2009,M,BEL,Nautic Club Herve,56.46,t
4805388,MAHAUX,Jonathan,1994,M,BEL,Royal Verviers Natation,56.47,t
5088521,VAN ACKER,Seppe,2003,M,BEL,Bruinvissen Diksmuide,56.47,t
5181856,BERNATH,Benjamin,2007,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,56.48,t
4226650,VANHOUTTE,Jeremy,1985,M,BEL,Swimming Club Ronse,56.49,t
5022328,DE BEL,Julien,2004,M,BEL,"Blocry, Ottignies Et Univ.L.L.",56.49,t
5107562,LEMMENS,Rune,2005,M,BEL,Zwemvereniging De Meerkoet Bre,56.49,t
5188231,KOCKX,Henri,2006,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.49,t
4200023,MOMMENS,Atse,1995,M,BEL,Zoro,56.50,t
4334601,VAN DEUREN,Ruben,1994,M,BEL,Zwemclub Brabo Antwerpen,56.50,t
4106099,LIBERT,Kevin,1985,M,BEL,Belgium,56.51,t
4303504,DE WAELE,Floris,1986,M,BEL,First (Flanders Inter Regio Sw,56.52,t
4367883,ANSELAIN,Benoit,1996,M,BEL,Espadon Leuze Natation,56.52,t
5089901,DE VALCK,Dante,2006,M,BEL,Zwemclub Kapelle-O/D-Bos,56.52,t
4303528,DOCQUIER,Dominique,1987,M,BEL,Neptune Club Gosselien,56.53,t
4804350,MEULENBERGS,Pieter,1988,M,BEL,Heistse Zwemclub Arduas,56.53,t
4302727,VERHEYDEN,Andries,1995,M,BEL,Zwemclub Schoten,56.53,t
4701021,PIETTE,Nicolas,1986,M,BEL,Belgium,56.53M,t
5317380,RAVELINGIEN,Tibe,2008,M,BEL,Zwemclub Brabo Antwerpen,56.53,t
4058954,LASOEN,Sam,1986,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.55,t
4303556,HENDRIKS,Berney,1986,M,BEL,Belgium,56.55,t
4804464,JACOBS,Neal,1991,M,BEL,Zwemclub Brabo Antwerpen,56.55,t
4068859,MICHOTTE,Olivier,1991,M,BEL,Cercle De Natation Sportcity W,56.56,t
4139964,DE GRATIE,Yannick,1996,M,BEL,Royal Brussels Poseidon,56.56,t
4682533,VAN LAERE,Matthew,1998,M,BEL,Zwemclub Schoten,56.56,t
4863808,LEDUC,Thomas,2005,M,BEL,Liege Mosan,56.56,t
4074366,CORNU,Bert,1989,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.57,t
4304970,DE BUSSCHERE,Nick,1991,M,BEL,Swimming Club Strombeek-Grimbe,56.57,t
5003056,ALBATRO,Mohamed,2001,M,BEL,Cercle Royal De Natation De Br,56.57,t
4334621,VAN HAMME,Sem,1992,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.58,t
4805112,CARPENTIER,Samuel,1989,M,BEL,Zwemclub Brabo Antwerpen,56.58,t
5089902,DESARD,Wout,2005,M,BEL,Zwemclub Kapelle-O/D-Bos,56.58,t
4924720,SERDONS,Tade,2004,M,BEL,De Beringse Tuimelaars,56.58,t
5321558,VALCKE,Lars,2007,M,BEL,Koninklijke Brugse Zwem- & Red,56.58,t
4805067,PINTE,Kevin,1984,M,BEL,Zoro,56.59,t
4805337,ROCHEZ,Benjamin,1992,M,BEL,Mons Hainaut Natation,56.59,t
4308834,LACEUR,Joni,1998,M,BEL,Brabant East Swimming Team,56.59,t
5036233,THIERENS,Jarno,1998,M,BEL,Swimming Team Waasland,56.59,t
4246957,FATICONI,Sylvain,1983,M,BEL,Chaudfontaine Thermale Natatio,56.60,t
4304712,CARLIER,Nicolas,1996,M,BEL,Ecole De Natation Waremmienne,56.60,t
4418679,VERHULSEL,Sander,1999,M,BEL,Zwemvereniging Lier,56.60,t
4828214,VERBRUGGE,Mats,1998,M,BEL,Zwemclub Schoten,56.60,t
4805407,LONSAIN,Johan,1990,M,BEL,Zwemclub Tremelo,56.61,t
4805338,GOOSSENS,Roy,1990,M,BEL,Peltse Zwemclub,56.61,t
4399998,DE SMET,Guillaume,1999,M,BEL,Braine L'alleud Aqua College,56.61,t
4733763,DRIJVERS,Johannes,2001,M,BEL,Brabant East Swimming Team,56.61,t
5106639,RIHON,Bastien,2006,M,BEL,Ecole Seraing Natation,56.61,t
4170684,VAN SEVENANT,Jeroen,1989,M,BEL,Koninklijke Brugse Zwem- & Red,56.62,t
4804473,VAN DE WEYER,Tijs,1990,M,BEL,Zwemclub Brabo Antwerpen,56.62,t
4295837,TORMANS,Jasper,1998,M,BEL,Brabant East Swimming Team,56.62,t
4929105,HUSQUINET,Louis,2005,M,BEL,Liege Mosan,56.62,t
4200086,ARNET,Edvard,1990,M,BEL,Royal Brussels Poseidon,56.63,t
4311193,ALDRIC,Martial,1997,M,BEL,Mons Hainaut Natation,56.63,t
4805211,BOERHAVE,Gilles,1992,M,BEL,Ursus Zwemklub Zwevegem,56.64,t
4305911,HOUGARDY,Loic,1997,M,BEL,Ecole De Natation Waremmienne,56.64,t
5349866,MERGEAY,Noah,2008,M,BEL,Tiense Regio United Swimming Team,56.64,t
5398630,KINO,Ernest,2007,M,BEL,Koninklijke Waregemse Zwemclub,56.64,t
4139761,BAEYENS,Lars,1995,M,BEL,Shark,56.65,t
4608381,VAN DEN BEMPT,Michiel,2001,M,BEL,Tiense Zwemmers,56.65,t
5003034,MORREALE,Matheo,2003,M,BEL,Ecole Seraing Natation,56.65,t
4199994,LAUREYS,Jeroen,1993,M,BEL,Swimming Team Waasland,56.66,t
4199984,DIERCKX,Stijn,1996,M,BEL,Zwemclub Brabo Antwerpen,56.66,t
4219622,KENIS,Rabauke,1996,M,BEL,Shark,56.66,t
4894189,VANDECANDELAERE,Jerome,2002,M,BEL,Izegemse Krekel Zwemmers,56.66,t
4804924,DELCOURT,Simon,1987,M,BEL,Orca Natation Soignies,56.67,t
4303609,MILANTS,Jan,1985,M,BEL,Dendermondse Zwemvereniging Ol,56.67,t
4344219,VAN LIMBERGEN,Kyle,1999,M,BEL,Zwemclub Geel,56.67,t
4984898,BOLLEN,Vincent,2004,M,BEL,Leuven Aquatics,56.67,t
5292324,MOULAERT,Tiemo,2009,M,BEL,"Zwemclub ""de Dolfijnen"" Asse-T",56.67,t
4334561,QIU,Marc,1994,M,BEL,Royal Ensival Natation,56.68,t
4615250,LAMBRECHT,Arno,1994,M,BEL,Koninklijke Kortrijkse Zwemkri,56.68,t
4637081,CLAES,Tom,2001,M,BEL,Zwemclub Tremelo,56.68,t
5349883,CAROEN,Sander,2005,M,BEL,Royal Ostend Swimming Club,56.68,t
4349600,HAECK,Jan,1996,M,BEL,Swimming Team Tienen,56.69,t
4583408,TABI,Mehdi,1995,M,BEL,Charleroi Helios Aqua Team,56.69,t
5251239,SMET,Alexander,2006,M,BEL,Dendermondse Zwemvereniging Ol,56.69,t
5251241,DRIES,Klaas,2007,M,BEL,Zwemclub Geel,56.69,t
4804874,DE CRAEMER,Thomas,1988,M,BEL,Zwemclub Tieltse Zeeduivels,56.70,t
4805362,TIMMERMANS,Ruben,1993,M,BEL,Shark,56.70,t
4805204,MELDERS,Beau,1994,M,BEL,Zwemvereniging De Meerkoet Bre,56.70,t
4302756,THIELENS,Michiel,1995,M,BEL,Groot Beverse Zwemclub,56.70,t
4805374,PLUMACHER,Marc,1994,M,BEL,Schwimmverein Delphin Eupen,56.70,t
5443378,VOLDERS,Arne,2010,M,BEL,Zwemclub Brabo Antwerpen,56.70,t
4303472,BRAHAM,Kevin,1983,M,BEL,Royal Verviers Natation,56.71,t
4804857,GRAULICH,Quinten,1988,M,BEL,Zwemclub Tremelo,56.71,t
4804507,DESSOY,Quentin,1991,M,BEL,Charleroi Helios Aqua Team,56.71,t
4608370,RICQUIER,Joachim,2001,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,56.71,t
4942807,VAN HYFTE,Lennard,2004,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.71,t
4804446,DUMON,Raphael,1989,M,BEL,"Blocry, Ottignies Et Univ.L.L.",56.72,t
4306953,RAYEN,Martijn,1992,M,BEL,Zwemclub Beringen-Mijn,56.72,t
4139800,VAN EYKEN,Maarten,1995,M,BEL,Zwemclub Tremelo,56.72,t
5427428,BHIJA,Tariq,2010,M,BEL,Koninklijke Waregemse Zwemclub,56.73,t
4804523,COUNSON,Charles,1992,M,BEL,Royal Verviers Natation,56.74,t
4717416,BEULEN,Cesar,2001,M,BEL,Koninklijke Brugse Zwem- & Red,56.74,t
5125425,BOODTS,Gerben,2007,M,BEL,Temse Schelde Zwemmers,56.74,t
4805193,LUYTEN,Didier,1992,M,BEL,De Beringse Tuimelaars,56.75,t
4755110,VERMEERSCH,Sebastien,1997,M,BEL,Iswim,56.75,t
4745993,HUYS,Robin,1999,M,BEL,Genker Zwemvereniging Neptunus,56.75,t
5281079,CLAESKENS,Milan,2006,M,BEL,De Beringse Tuimelaars,56.75,t
4170686,VAN DER STRAETEN,Sybren,1987,M,BEL,"Zwemclub ""de Dolfijnen"" Asse-T",56.76,t
4068853,MICHOTTE,Hadrien,1989,M,BEL,Cercle De Natation Sportcity W,56.76,t
4308771,HALLEZ,Alexandre,1992,M,BEL,Barracuda Club Saint-Ghislain,56.76,t
4778996,MONCHY,Wouter,1985,M,BEL,Aquarius Zwemclub Lebbeke,56.76M,t
4400061,VOLCHER,Steven,1997,M,BEL,Mons Hainaut Natation,56.76,t
4304733,CLAES,Arnaud,1997,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,56.76,t
4828167,GOOSSENS,Jan,1968,M,BEL,Genker Zwemvereniging Neptunus,56.76M,t
5346698,WATTIAUX,Thomas,2010,M,BEL,Mons Hainaut Natation,56.76,t
4804290,DESFOSSES,Bernd,1987,M,BEL,Zwemclub Brabo Antwerpen,56.77,t
4303469,BOUQUEGNEAU,Antoine,1986,M,BEL,Flipper Natation Club Saint-Ge,56.78,t
4299601,WOUTERS,Jannes,1996,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,56.78,t
4564603,MARECHAL,Tiziano,1999,M,BEL,Koninklijke Brugse Zwem- & Red,56.78,t
4139796,VERSTRAETE,Joren,1995,M,BEL,Bruinvissen Diksmuide,56.78,t
4415395,MAUDOUX,Loic,2006,M,BEL,Cercle De Natation Jodoignois,56.78,t
4804915,DEVREEZE,Thomas,1986,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.79,t
4185175,DENYS,Siebert,1991,M,BEL,Koninklijke Kortrijkse Zwemkri,56.79,t
5102980,NELIS,Michiel,2006,M,BEL,Shark,56.79,t
4805275,DECOENE,Bert,1992,M,BEL,Gold Swimming Team,56.80,t
4139970,LEYSEN,Loic,1995,M,BEL,Waterloo Natation,56.80,t
4309029,SINNAEVE,Keanu,1996,M,BEL,Koninklijke Kortrijkse Zwemkri,56.80,t
4804575,TIMMERS,Pieter,1988,M,BEL,Zwemclub Brabo Antwerpen,46.54,t
4074321,AERENTS,Jasper,1992,M,BEL,Koninklijke Brugse Zwem- & Red,47.24,t
4805116,DEKONINCK,Marnik,1993,M,BEL,Zwemclub Brabo Antwerpen,49.45,t
5169413,LAMMENS,Seppe,2007,M,BEL,Ursus Zwemklub Zwevegem,50.72,t
4308630,DEMEULENAERE,Dries,1992,M,BEL,Meetjesland-Gent Alliantie Zwemteam,51.24,t
4804362,STEVENHEYDENS,Gino,1986,M,BEL,Zwemclub Brabo Antwerpen,51.27,t
4794145,VAN HEERS,Yannick,1987,M,BEL,Swimming Team Tienen,51.36,t
4779088,DOBBELAERE,Bram,1997,M,BEL,Meetjesland-Gent Alliantie Zwemteam,51.69,t
4828012,DAVID,Loeka,2003,M,BEL,Meetjesland-Gent Alliantie Zwemteam,52.37,t
4805031,SAPIEHA,Nicolas,1986,M,BEL,Swimming Club Rixensart,52.49,t
5208826,WAERNIERS,Bere,2008,M,BEL,Torhoutse Zwemklub Thor,52.65,t
4805253,HOLSTEENS,Kristof,1991,M,BEL,Genker Zwemvereniging Neptunus,52.88,t
4925165,DEVOLDERE,Henri,2004,M,BEL,Ursus Zwemklub Zwevegem,53.03,t
5427429,D'HAESELEER,Briek,2007,M,BEL,Zwemclub De Dolfijnen Middelke,53.25,t
5167502,VANGAMPELAERE,Milan,2005,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.38,t
4959498,ROELSTRAETE,Wout,2003,M,BEL,Meetjesland-Gent Alliantie Zwemteam,55.80,t
4074857,HOLLEVOET,Jonas,1991,M,BEL,Val De Mehaigne Natation Wanze,55.89,t
4200210,VAN DEN EYNDE,Mathias,1990,M,BEL,Zwemclub Brabo Antwerpen,55.90,t
4363350,BROUWER,Matthijs,1999,M,BEL,Brabant East Swimming Team,55.98,t
4804366,BARTHOLOMEUS,Pieter,1984,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.03,t
4307498,VAN CAUTEREN,Jens,1993,M,BEL,Koninklijke Racing Swimming Cl,56.13,t
4308478,VAN LANGENHOVE,Simon,1991,M,BEL,Aquarius Zwemclub Lebbeke,56.16,t
4185173,DECOCK,Lucas,1991,M,BEL,Koninklijke Kortrijkse Zwemkri,56.24,t
4804321,DEVAUX,Charles-Hubert,1987,M,BEL,Cercle Royal De Natation De To,56.30,t
4805317,MERCY,Alain,1990,M,BEL,Nautic Club Herve,56.31,t
4308519,BEECKMAN,Gert-jan,1991,M,BEL,Swimming Club Wauterbos Rode,56.32,t
4922561,MEDLAND,Dirk,1969,M,BEL,Genker Zwemvereniging Neptunus,56.40M,t
4320466,MAKBOULIAN,Tyron,2008,M,BEL,Swimming Team Waasland,56.45,t
4299669,GATHY,Julien,1984,M,BEL,Nautic Club Herve,56.54,t
5355016,D'ESPALLIER,Daan,2009,M,BEL,Zwemclub Brabo Antwerpen,56.54,t
4805296,DE MEULENAERE,Felten,1994,M,BEL,Meetjesland-Gent Alliantie Zwemteam,56.61,t
4804298,VERSCHEURE,Tim,1986,M,BEL,Zwemclub Brabo Antwerpen,56.68,t
4299611,FIANDACA,Lorenzo,1996,M,BEL,Entente Des Nageurs Louvierois Natation,56.74,t
4927876,CULLUS,Celian,2002,M,BEL,Braine-L'Alleud Waterloo Swimming Team,56.75,t
4645948,HENDRICKX,Viktor,2000,M,BEL,AART-Lorelei-Zwemvereniging,56.75,t
4804891,BUELENS,Hans,1986,M,BEL,Fast Antwerp Swimming Team,54.87,t
5251227,COMMEENE,Jasper,2007,M,BEL,Bruinvissen Diksmuide,54.93,t
5210545,VAN DEN BOSCH,Frederic,2008,M,BEL,Koninklijke Racing Swimming Cl,54.98,t
4804323,BEERENS,Matthias,1990,M,BEL,Flanders Coast Swimmingteam,54.50,t
4804832,DELFERIERE,Kris,1992,M,BEL,Cercle De Natation Sportcity W,54.61,t
4804536,DE BARE DE COMOGNE,Brieuc,1991,M,BEL,Swimming Club Wauterbos Rode,55.06,t
4859025,BALHAUT,Augustin,2003,M,BEL,Belgium,55.44,t
4139124,LAMBERT,Gatien,1991,M,BEL,Natation Club Athus,55.45,t
4074962,KELDERMAN,Roel,1989,M,BEL,Zwemclub Brabo Antwerpen,55.50,t
4098765,EMONDS-ALT,Jonathan,1986,M,BEL,Ecole Seraing Natation,55.59,t
4804354,DEPOORTERE,Jelle,1990,M,BEL,Koninklijke Kortrijkse Zwemkri,55.65,t
4805058,LANGASKENS,Willem-Jan,1989,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.63,t
4828296,EECKHOUT,Emile,2001,M,BEL,"Blocry, Ottignies Et Univ.L.L.",54.65,t
5047576,DEHAUDT,Fernando,2005,M,BEL,Gold Swimming Team,54.76,t
4308835,LAERMANS,Sebastien,1987,M,BEL,Koninklijke Vilvoordse Zwemclu,54.86,t
4917701,DE SMET,Laurens,2000,M,BEL,Meetjesland-Gent Alliantie Zwemteam,53.52,t
4074842,DIDDEN,Matthias,1989,M,BEL,Genker Zwemvereniging Neptunus,53.65,t
4804285,WOUTERS,Roel,1985,M,BEL,Brabant East Swimming Team,53.83,t
4622206,SEBILLE,Corenthin,1999,M,BEL,Entente Des Nageurs Louvierois Natation,53.94,t
4200228,FUCHS,Stefan,1991,M,BEL,Zwemclub Brabo Antwerpen,53.98,t
5099282,VAN DER HAEGHEN,Siebe,2005,M,BEL,First (Flanders Inter Regio Sw,54.07,t
4913573,STOUTEN,Louka,1999,M,BEL,Swimming Team Zennevallei,54.20,t
4309090,VAN DAMME,Maarten,1994,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.29,t
4098769,ROEBROECK,Philippe,1985,M,BEL,Ecole Seraing Natation,54.34,t
5401289,BAEYE,Leon,2008,M,BEL,Meetjesland-Gent Alliantie Zwemteam,54.37,t
